trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.5	0.8455143527164939	0.126281
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.8455143527164939	0.135287
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.7	0.8455253402737373	0.127657
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.8455265836928565	0.128158
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.9	0.8455233973740653	0.129661
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.845509549365808	0.127472
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.8557605839301176	2.879618
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.1	0.8557605839301176	1.026587
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.8557605839301176	1.037763
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.3	0.8557605839301176	1.089746
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.8557605839301176	1.174175
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.5	0.8557605839301176	1.176276
